i,latencycrea,time
1152,57.689002,0.095771
1153,59.226000,0.095836
1154,59.645001,0.095902
1155,57.199999,0.095965
1156,58.666999,0.096029
1157,56.851000,0.096092
1158,58.179001,0.096157
1159,60.552000,0.096223
1160,57.200999,0.096286
1161,58.947000,0.096351
1162,57.619000,0.096415
1163,57.619000,0.096478
1164,59.574999,0.096543
1165,57.060999,0.096607
1166,58.877002,0.096672
1167,65.861001,0.096744
1168,61.530998,0.096812
1169,60.901999,0.096878
1170,58.107998,0.096942
1171,59.155998,0.097008
1172,57.339999,0.097076
1173,60.832001,0.097144
1174,59.155998,0.097209
1175,57.341000,0.097272
1176,57.200999,0.097341
1177,58.457001,0.097405
1178,57.689998,0.097470
1179,75.917000,0.097552
1180,57.759000,0.097616
1181,57.130001,0.097679
1182,59.086000,0.097744
1183,58.247999,0.097808
1184,59.155998,0.097873
1185,56.223002,0.097935
1186,57.689002,0.097999
1187,59.574999,0.098065
1188,58.247999,0.098129
1189,59.434999,0.098195
1190,57.199999,0.098258
1191,57.200999,0.098322
1192,59.993999,0.098388
1193,59.506001,0.098454
1194,59.226000,0.098519
1195,56.780998,0.098582
1196,56.781999,0.098644
1197,59.086000,0.098710
1198,57.060999,0.098772
1199,59.645001,0.098838
1200,59.086000,0.098903
1201,56.712001,0.098969
1202,59.365000,0.099035
1203,56.851000,0.099098
1204,57.689002,0.099162
1205,59.993999,0.099228
1206,57.480000,0.099291
1207,59.645001,0.099357
1208,53.918000,0.099416
1209,58.527999,0.099480
1210,59.505001,0.099546
1211,56.780998,0.099609
1212,59.155998,0.099673
1213,57.620000,0.099737
1214,58.318001,0.099801
1215,59.086000,0.099866
1216,58.179001,0.099931
1217,59.505001,0.099996
1218,54.966000,0.100058
1219,59.645001,0.100123
1220,59.155998,0.100189
1221,56.711000,0.100252
1222,56.432000,0.100314
1223,59.155998,0.100380
1224,57.689998,0.100443
1225,59.155998,0.100509
1226,59.925002,0.100575
1227,99.245000,0.100681
1228,90.235000,0.100778
1229,62.717998,0.100847
1230,63.346997,0.100916
1231,57.270001,0.100979
1232,57.199999,0.101043
1233,60.414000,0.101109
1234,59.226000,0.101174
1235,59.645001,0.101240
1236,57.689002,0.101304
1237,56.920999,0.101368
1238,59.155998,0.101433
1239,63.416999,0.101524
1240,68.095003,0.101598
1241,58.946000,0.101663
1242,58.666999,0.101728
1243,64.952997,0.101799
1244,57.200999,0.101862
1245,61.042003,0.101929
1246,60.134000,0.101996
1247,57.270001,0.102059
1248,60.134000,0.102125
1249,57.410001,0.102189
1250,60.064001,0.102254
1251,59.226000,0.102320
1252,57.828998,0.102384
1253,58.877002,0.102449
1254,57.689002,0.102512
1255,59.155998,0.102578
1256,59.155998,0.102643
1257,57.339999,0.102706
1258,59.155998,0.102772
1259,57.200999,0.102835
1260,61.042003,0.102902
1261,59.365000,0.102968
1262,57.270001,0.103032
1263,57.339999,0.103095
1264,59.574999,0.103160
1265,57.899000,0.103224
1266,59.155998,0.103290
1267,56.851000,0.103353
1268,56.780998,0.103416
1269,59.295999,0.103481
1270,58.247999,0.103545
1271,59.714999,0.103611
1272,57.270001,0.103674
1273,57.620000,0.103738
1274,59.155998,0.103803
1275,58.247999,0.103868
1276,61.042003,0.103935
1277,56.571000,0.103998
1278,56.991001,0.104061
1279,58.666999,0.104125
1280,57.270001,0.104189
1281,58.527999,0.104254
1282,57.480000,0.104317
1283,57.270001,0.104380
1284,59.155998,0.104445
1285,57.131001,0.104508
1286,58.386999,0.104573
1287,59.574999,0.104639
1288,64.394000,0.104708
1289,61.042003,0.104775
1290,58.457001,0.104840
1291,60.553000,0.104907
1292,60.134000,0.104973
1293,57.270001,0.105036
1294,59.295999,0.105101
1295,57.270001,0.105165
1296,58.737001,0.105230
1297,60.622999,0.105296
1298,57.899000,0.105360
1299,59.574999,0.105426
1300,57.199999,0.105489
1301,59.086000,0.105558
1302,59.853999,0.105623
1303,57.270001,0.105687
1304,57.689002,0.105751
1305,57.689002,0.105814
1306,57.759000,0.105878
1307,62.018997,0.105946
1308,56.293000,0.106008
1309,57.200999,0.106072
1310,58.805999,0.106137
1311,58.666999,0.106202
1312,64.883003,0.106273
1313,56.641999,0.106336
1314,62.018997,0.106403
1315,124.458005,0.106534
1316,80.388003,0.106622
1317,91.283000,0.106720
1318,68.724003,0.106795
1319,57.759000,0.106859
1320,59.505001,0.106925
1321,58.107998,0.106990
1322,59.645001,0.107056
1323,73.893003,0.107136
1324,57.200999,0.107199
1325,59.086000,0.107265
1326,56.712001,0.107328
1327,58.597001,0.107393
1328,59.574999,0.107459
1329,57.131001,0.107521
1330,60.064001,0.107587
1331,57.059999,0.107651
1332,59.086000,0.107716
1333,59.574999,0.107782
1334,56.641002,0.107844
1335,59.155998,0.107910
1336,56.991001,0.107973
1337,59.644000,0.108038
1338,60.064001,0.108104
1339,56.781999,0.108168
1340,59.853999,0.108233
1341,56.501998,0.108297
1342,120.616001,0.108424
1343,74.869997,0.108505
1344,60.553000,0.108572
1345,64.394000,0.108642
1346,68.235000,0.108717
1347,62.159997,0.108786
1348,61.949002,0.108854
1349,58.107998,0.108918
1350,64.255000,0.108988
1351,59.016002,0.109053
1352,66.838002,0.109126
1353,70.540002,0.109203
1354,58.737001,0.109268
1355,59.924001,0.109334
1356,58.737001,0.109399
1357,58.107998,0.109462
1358,60.482998,0.109529
1359,57.480000,0.109592
1360,59.645001,0.109658
1361,57.759000,0.109722
1362,59.505001,0.109788
1363,59.366001,0.109853
1364,58.178000,0.109918
1365,57.689002,0.109982
1366,59.574999,0.110047
1367,59.434999,0.110112
1368,59.086000,0.110177
1369,57.620000,0.110241
1370,57.131001,0.110304
1371,60.064001,0.110370
1372,59.086000,0.110435
1373,59.574999,0.110500
1374,57.620000,0.110564
1375,57.199999,0.110627
1376,60.064001,0.110693
1377,58.107998,0.110758
1378,59.086000,0.110823
1379,57.689002,0.110887
1380,59.086000,0.110952
1381,58.666999,0.111017
1382,58.666999,0.111082
1383,57.549001,0.111145
1384,60.064001,0.111211
1385,57.759000,0.111275
1386,59.155998,0.111340
1387,58.458001,0.111405
1388,57.131001,0.111468
1389,58.737001,0.111532
1390,57.828998,0.111596
1391,59.434999,0.111662
1392,58.108999,0.111726
1393,58.178000,0.111790
1394,60.134000,0.111856
1395,58.526999,0.111922
1396,59.574999,0.111987
1397,56.712001,0.112050
1398,58.178000,0.112115
1399,61.042003,0.112182
1400,59.155998,0.112247
1401,84.927997,0.112342
1402,80.737002,0.112429
1403,60.761999,0.112496
1404,59.574999,0.112561
1405,58.108999,0.112626
1406,57.339999,0.112689
1407,72.146999,0.112767
1408,61.040999,0.112834
1409,114.331000,0.112976
1410,58.107998,0.113041
1411,58.597001,0.113105
1412,60.553000,0.113172
1413,59.574999,0.113237
1414,60.134000,0.113303
1415,56.291999,0.113366
1416,58.179001,0.113430
1417,59.086000,0.113496
1418,57.968002,0.113560
1419,59.645001,0.113627
1420,58.247999,0.113691
1421,58.108999,0.113755
1422,59.365000,0.113821
1423,58.178000,0.113885
1424,61.461003,0.113952
1425,57.968002,0.114017
1426,64.184998,0.114087
1427,59.574999,0.114152
1428,59.226000,0.114218
1429,76.126998,0.114300
1430,59.574999,0.114365
1431,57.689002,0.114429
1432,59.645001,0.114495
1433,58.039001,0.114558
1434,57.480000,0.114622
1435,59.574999,0.114687
1436,57.200999,0.114751
1437,59.924001,0.114817
1438,57.410001,0.114881
1439,59.086000,0.114945
1440,59.574999,0.115011
1441,56.991001,0.115074
1442,59.853999,0.115140
1443,57.620000,0.115204
1444,58.597001,0.115268
1445,59.574999,0.115334
1446,57.410001,0.115397
1447,56.641999,0.115460
1448,59.574999,0.115526
1449,59.155998,0.115591
1450,58.178000,0.115656
1451,58.597001,0.115721
1452,56.781999,0.115784
1453,59.155998,0.115848
1454,59.155998,0.115913
1455,59.155998,0.115979
1456,57.270001,0.116043
1457,57.759000,0.116106
1458,59.714999,0.116172
1459,59.644000,0.116238
1460,59.155998,0.116303
1461,57.339999,0.116367
1462,57.689002,0.116430
1463,58.597001,0.116495
1464,58.737001,0.116559
1465,59.155998,0.116625
1466,57.130001,0.116688
1467,68.025998,0.116762
1468,61.042003,0.116829
1469,59.086000,0.116894
1470,57.759000,0.116959
1471,59.574999,0.117025
1472,57.131001,0.117088
1473,59.086000,0.117153
1474,58.178000,0.117217
1475,56.711000,0.117281
1476,59.086000,0.117346
1477,57.130001,0.117409
1478,59.785001,0.117475
1479,57.620000,0.117539
1480,54.266999,0.117600
1481,59.574999,0.117665
1482,56.501998,0.117728
1483,59.853999,0.117794
1484,56.223002,0.117856
1485,59.574999,0.117922
1486,59.853999,0.117988
1487,57.410001,0.118052
1488,145.760001,0.118205
1489,89.257002,0.118301
1490,82.482999,0.118389
1491,61.042003,0.118457
1492,58.107998,0.118522
1493,57.759000,0.118586
1494,60.134000,0.118652
1495,59.645001,0.118718
1496,59.434999,0.118783
1497,57.899000,0.118847
1498,60.553000,0.118914
1499,61.461003,0.118982
1500,57.410001,0.119045
1501,60.901999,0.119116
1502,56.362998,0.119179
1503,57.270001,0.119242
1504,59.853999,0.119307
1505,59.087000,0.119372
1506,59.155998,0.119438
1507,57.339999,0.119501
1508,56.851000,0.119564
1509,59.016998,0.119629
1510,57.759000,0.119693
1511,57.270001,0.119756
1512,59.226000,0.119821
1513,57.410001,0.119884
1514,60.553000,0.119950
1515,58.247999,0.120015
1516,57.899000,0.120078
1517,58.876001,0.120143
1518,63.346997,0.120212
1519,59.574999,0.120277
1520,59.993999,0.120343
1521,57.059999,0.120406
1522,59.155998,0.120472
1523,55.803001,0.120534
1524,59.086000,0.120599
1525,57.271001,0.120661
1526,67.676003,0.120735
1527,62.509003,0.120803
1528,57.619000,0.120866
1529,59.993999,0.120932
1530,55.245000,0.120992
1531,59.086000,0.121058
1532,59.506001,0.121124
1533,295.500999,0.121427
1534,72.356997,0.121507
1535,65.790999,0.121579
1536,60.622999,0.121645
1537,60.064001,0.121712
1538,58.107998,0.121776
1539,58.247999,0.121841
1540,60.134000,0.121907
1541,59.505001,0.121972
1542,60.064001,0.122038
1543,57.689002,0.122101
1544,57.199999,0.122165
1545,59.366001,0.122231
1546,58.737001,0.122295
1547,59.645001,0.122364
1548,58.179001,0.122428
1549,60.693001,0.122494
1550,60.553000,0.122561
1551,59.574999,0.122626
1552,59.574999,0.122692
1553,56.433000,0.122755
1554,57.131001,0.122818
1555,59.086000,0.122883
1556,59.505001,0.122949
1557,57.899000,0.123014
1558,58.876001,0.123078
1559,58.108999,0.123143
1560,59.086000,0.123208
1561,59.435999,0.123273
1562,56.572000,0.123336
1563,60.134000,0.123403
1564,61.111998,0.123470
1565,76.826000,0.123553
1566,59.505001,0.123619
1567,57.620000,0.123682
1568,59.086000,0.123748
1569,55.035001,0.123825
1570,61.042003,0.123892
1571,60.553000,0.123959
1572,100.502999,0.124066
1573,83.181003,0.124155
1574,59.155998,0.124220
1575,67.328001,0.124293
1576,60.064001,0.124359
1577,59.993999,0.124425
1578,60.134000,0.124492
1579,57.270001,0.124555
1580,64.674001,0.124655
1581,71.937000,0.124732
1582,67.396999,0.124807
1583,59.435999,0.124873
1584,59.574999,0.124940
1585,56.781999,0.125003
1586,59.645001,0.125068
1587,59.435999,0.125133
1588,60.972001,0.125200
1589,57.270001,0.125264
1590,57.339999,0.125327
1591,59.434999,0.125393
1592,58.666999,0.125457
1593,59.574999,0.125522
1594,57.689998,0.125586
1595,57.059999,0.125649
1596,58.666999,0.125714
1597,58.597001,0.125778
1598,57.689002,0.125842
1599,61.042003,0.125909
1600,57.270001,0.125973
1601,58.737001,0.126041
1602,57.199999,0.126105
1603,57.619000,0.126168
1604,59.365000,0.126234
1605,57.759000,0.126298
1606,59.155998,0.126363
1607,54.756001,0.126424
1608,57.060999,0.126488
1609,59.645001,0.126553
1610,54.826000,0.126614
1611,60.482998,0.126680
1612,57.059999,0.126743
1613,57.759000,0.126807
1614,58.666999,0.126872
1615,57.619000,0.126936
1616,59.993999,0.127002
1617,54.406999,0.127063
1618,60.064001,0.127128
1619,59.574999,0.127194
1620,54.057000,0.127255
1621,57.199999,0.127317
1622,59.155998,0.127383
1623,58.598001,0.127448
1624,58.876001,0.127513
1625,57.270001,0.127576
1626,56.851000,0.127640
1627,59.574999,0.127705
1628,58.387999,0.127770
1629,60.064001,0.127835
1630,57.759000,0.127898
1631,58.737001,0.127963
1632,59.016002,0.128028
1633,57.759000,0.128092
1634,59.644000,0.128158
1635,57.689998,0.128221
1636,57.130001,0.128284
1637,59.855000,0.128350
1638,58.666999,0.128415
1639,57.689002,0.128479
1640,59.434999,0.128544
1641,56.991001,0.128608
1642,59.086000,0.128673
1643,66.348999,0.128746
1644,59.366001,0.128811
1645,59.993999,0.128877
1646,58.247999,0.128942
1647,59.714999,0.129008
1648,58.737001,0.129072
1649,57.200999,0.129136
1650,59.506001,0.129202
1651,57.271001,0.129265
1652,59.226000,0.129331
1653,55.105000,0.129391
1654,58.178000,0.129455
1655,59.645001,0.129521
1656,53.637999,0.129581
1657,59.295999,0.129645
1658,57.270001,0.129709
1659,58.666999,0.129773
1660,126.972998,0.129908
1661,94.914998,0.130010
1662,80.667996,0.130096
1663,62.507999,0.130165
1664,60.134000,0.130231
1665,60.064001,0.130298
1666,58.107998,0.130362
1667,57.828998,0.130425
1668,59.645001,0.130490
1669,59.155998,0.130556
1670,60.553000,0.130622
1671,56.851000,0.130685
1672,63.416002,0.130755
1673,59.086000,0.130820
1674,58.107998,0.130884
1675,58.666999,0.130949
1676,58.107998,0.131013
1677,57.620000,0.131077
1678,59.155002,0.131142
1679,58.877002,0.131208
1680,59.086000,0.131273
1681,56.780998,0.131335
1682,57.199999,0.131398
1683,58.877002,0.131463
1684,58.457001,0.131527
1685,57.200999,0.131591
1686,59.574999,0.131656
1687,56.920999,0.131718
1688,59.366001,0.131783
1689,58.597001,0.131848
1690,57.759000,0.131912
1691,58.947000,0.131977
1692,56.571000,0.132041
1693,58.597001,0.132105
1694,57.270001,0.132168
1695,58.668000,0.132233
1696,58.876001,0.132297
1697,57.199999,0.132360
1698,59.155998,0.132425
1699,54.824999,0.132485
1700,57.131001,0.132549
1701,59.086000,0.132617
1702,53.848002,0.132677
1703,67.257002,0.132751
1704,63.136999,0.132820
1705,61.111998,0.132888
1706,61.042003,0.132955
1707,57.199999,0.133019
1708,56.991001,0.133081
1709,59.645001,0.133147
1710,58.666999,0.133211
1711,59.086000,0.133277
1712,57.550002,0.133340
1713,57.270001,0.133403
1714,59.645001,0.133468
1715,57.131001,0.133532
1716,61.182000,0.133599
1717,56.711000,0.133662
1718,56.712001,0.133725
1719,59.574999,0.133790
1720,57.759000,0.133854
1721,59.574999,0.133920
1722,57.131001,0.133983
1723,57.199999,0.134047
1724,59.226000,0.134111
1725,59.086000,0.134177
1726,55.245000,0.134238
1727,60.064001,0.134304
1728,56.991001,0.134367
1729,60.482998,0.134433
1730,58.108999,0.134497
1731,58.107998,0.134562
1732,59.365000,0.134626
1733,58.318001,0.134691
1734,59.086000,0.134756
1735,57.130001,0.134819
1736,56.991001,0.134882
1737,60.761999,0.134949
1738,57.549001,0.135013
1739,59.155998,0.135078
1740,56.501998,0.135141
1741,58.318001,0.135205
1742,59.505001,0.135270
1743,56.641999,0.135332
1744,59.086000,0.135398
1745,56.920999,0.135461
1746,58.108999,0.135526
1747,59.155998,0.135590
1748,100.851998,0.135699
1749,82.623003,0.135789
1750,65.790999,0.135883
1751,72.076000,0.135962
1752,61.040999,0.136028
1753,58.178000,0.136092
1754,57.689998,0.136156
1755,59.713999,0.136222
1756,59.574999,0.136287
1757,60.064001,0.136353
1758,57.619000,0.136416
1759,57.480000,0.136480
1760,59.086000,0.136545
1761,58.666999,0.136610
1762,59.016002,0.136675
1763,69.353002,0.136751
1764,58.107998,0.136815
1765,59.226000,0.136881
1766,58.666999,0.136945
1767,58.597001,0.137011
1768,58.666999,0.137075
1769,56.780998,0.137138
1770,59.574999,0.137204
1771,57.131001,0.137267
1772,57.199999,0.137331
1773,59.574999,0.137396
1774,63.416999,0.137466
1775,59.086000,0.137531
1776,59.155998,0.137596
1777,57.270001,0.137660
1778,59.574999,0.137726
1779,56.641999,0.137789
1780,59.853999,0.137855
1781,57.199999,0.137918
1782,58.179001,0.137982
1783,59.925002,0.138048
1784,56.990000,0.138111
1785,60.064001,0.138178
1786,56.712001,0.138241
1787,58.877002,0.138305
1788,59.366001,0.138370
1789,57.131001,0.138434
1790,56.711000,0.138497
1791,59.993999,0.138563
1792,59.294998,0.138628
1793,58.597001,0.138693
1794,56.641999,0.138756
1795,56.641999,0.138818
1796,59.574999,0.138884
1797,59.155998,0.138949
1798,59.086000,0.139015
1799,56.712001,0.139077
1800,56.711000,0.139141
1801,59.087000,0.139208
1802,56.780998,0.139271
1803,60.134000,0.139337
1804,56.780998,0.139401
1805,57.199999,0.139464
1806,59.645001,0.139529
1807,58.247999,0.139593
1808,59.366001,0.139659
1809,56.712001,0.139722
1810,57.270001,0.139785
1811,58.247999,0.139849
1812,58.458001,0.139913
1813,56.501998,0.139976
1814,58.178000,0.140040
1815,57.199999,0.140103
1816,59.365000,0.140169
1817,58.458001,0.140233
1818,57.199999,0.140296
1819,59.645001,0.140361
1820,57.480000,0.140424
1821,57.968999,0.140489
1822,69.982001,0.140565
1823,58.107998,0.140629
1824,59.505001,0.140694
1825,67.677000,0.140768
1826,59.993999,0.140835
1827,58.039001,0.140898
1828,61.740000,0.140966
1829,59.434999,0.141032
1830,53.778000,0.141092
1831,60.482998,0.141157
1832,58.876001,0.141222
1833,59.365000,0.141288
1834,59.086000,0.141353
1835,57.271001,0.141416
1836,123.131002,0.141547
1837,103.436003,0.141658
1838,64.883003,0.141729
1839,82.762002,0.141817
1840,58.737001,0.141882
1841,58.178000,0.141945
1842,60.482998,0.142013
1843,60.274000,0.142080
1844,59.574999,0.142145
1845,57.131001,0.142209
1846,57.059999,0.142272
1847,59.366001,0.142338
1848,58.597001,0.142403
1849,59.574999,0.142468
1850,57.899000,0.142533
1851,57.410001,0.142596
1852,59.574999,0.142662
1853,57.689998,0.142726
1854,54.687000,0.142787
1855,59.785001,0.142852
1856,57.199999,0.142915
1857,60.553000,0.142981
1858,58.107998,0.143045
1859,57.130001,0.143109
1860,59.086000,0.143174
1861,57.689002,0.143238
1862,59.574999,0.143304
1863,57.689002,0.143367
1864,57.131001,0.143430
1865,59.574999,0.143496
1866,54.756001,0.143557
1867,58.666999,0.143622
1868,57.130001,0.143685
1869,58.039001,0.143749
1870,62.020001,0.143817
1871,56.991001,0.143880
1872,64.325002,0.143951
1873,57.828998,0.144015
1874,60.134000,0.144081
1875,59.016002,0.144146
1876,57.689998,0.144209
1877,56.780998,0.144272
1878,59.645001,0.144338
1879,59.016002,0.144403
1880,59.645001,0.144468
1881,55.803001,0.144530
1882,57.270001,0.144594
1883,59.434999,0.144659
1884,75.290001,0.144741
1885,71.517999,0.144819
1886,61.949999,0.144887
1887,60.064001,0.144953
1888,60.553000,0.145020
1889,60.134000,0.145086
1890,62.439001,0.145155
1891,59.574999,0.145221
1892,58.666999,0.145285
1893,61.042003,0.145352
1894,60.064001,0.145418
1895,59.714999,0.145484
1896,62.018997,0.145552
1897,59.155998,0.145617
1898,62.020001,0.145685
1899,60.343002,0.145751
1900,59.714999,0.145817
1901,61.530001,0.145888
1902,59.993999,0.145954
1903,60.273000,0.146020
1904,61.530998,0.146088
1905,60.132999,0.146154
1906,62.090003,0.146222
1907,59.366001,0.146287
1908,60.552000,0.146354
1909,59.087000,0.146419
1910,59.155998,0.146484
1911,61.321000,0.146552
1912,58.247999,0.146616
1913,61.530998,0.146683
1914,59.574999,0.146749
1915,59.365000,0.146815
1916,61.949999,0.146883
1917,59.574999,0.146948
1918,61.530001,0.147015
