hash,key,value,next
78,kennedyjeffrey,-3713,orobinson
78,orobinson,2753,beckerscott
78,beckerscott,2358,meganfisher
78,meganfisher,-3761,ramirezkatherine
78,ramirezkatherine,-1081,bboone
78,bboone,2497,teresawright
78,teresawright,3257,parkeralexander
78,parkeralexander,-2579,chambersdavid
78,chambersdavid,-2168,gmaxwell
78,gmaxwell,1525,huntbrooke
78,huntbrooke,1277,alicialee
78,alicialee,-2496,cadams
78,cadams,3877,jennifersims
78,jennifersims,-2336,kellyreynolds
78,kellyreynolds,-1939,kimberlyyoung
78,kimberlyyoung,-2638,jacobaa
78,jacobaa,3019,vickieaa
78,vickieaa,4173,NULL

79,patriciaburke,3772,parkerstacey
79,parkerstacey,1515,bryanwaters
79,bryanwaters,2499,parkermary
79,parkermary,637,ismith
79,ismith,-1645,julieduncan
79,julieduncan,-912,christianwalton
79,christianwalton,634,kellyfox
79,kellyfox,-2947,tmaxwell
79,tmaxwell,-3462,kelseysmith
79,kelseysmith,1785,jgraham
79,jgraham,-3819,bakergeorge
79,bakergeorge,-2728,willieburnett
79,willieburnett,566,vdiaz
79,vdiaz,2145,chavezlisa
79,chavezlisa,-1215,kennethharris
79,kennethharris,1999,dianaconway
79,dianaconway,-1294,hmcdonald
79,hmcdonald,-347,romerolacey
79,romerolacey,3241,darlenepowell
79,darlenepowell,1541,zimmermancraig
79,zimmermancraig,-2546,harriskelsey
79,harriskelsey,-3434,brittanypace
79,brittanypace,-2036,daveaa
79,daveaa,740,irios
79,irios,247,ipalmer
79,ipalmer,-1235,cprice
79,cprice,3949,shannonfernandez
79,shannonfernandez,91,bakerjavier
79,bakerjavier,135,nriggs
79,nriggs,-4243,chanlindsey
79,chanlindsey,2836,iroberts
79,iroberts,-52,wrightjennifer
79,wrightjennifer,-42,imiller
79,imiller,-1372,lauragreen
79,lauragreen,1614,ruthwells
79,ruthwells,1178,barbararice
79,barbararice,3076,NULL

80,ltaylor,-590,kschmidt
80,kschmidt,-1732,karenbailey
80,karenbailey,-298,vgordon
80,vgordon,1761,jamescooley
80,jamescooley,2502,robertellis
80,robertellis,3586,joelkelly
80,joelkelly,4241,lauriemiller
80,lauriemiller,2589,allenmichelle
80,allenmichelle,267,ucarlson
80,ucarlson,-2442,robertjackson
80,robertjackson,-721,kimdixon
80,kimdixon,-3450,martinezsandra
80,martinezsandra,777,qmartinez
80,qmartinez,2493,vhoward
80,vhoward,-484,kevindixon
80,kevindixon,-152,stephanieaa
80,stephanieaa,-2795,tanyaaa
80,tanyaaa,688,heatheraa
80,heatheraa,561,vroberts
80,vroberts,922,ywashington
80,ywashington,-758,deanjacob
80,deanjacob,2600,taylorjames
80,taylorjames,1340,tristanaa
80,tristanaa,-524,cmclean
80,cmclean,-4513,patrickhill
80,patrickhill,-1863,billyhess
80,billyhess,4363,lmartin
80,lmartin,-303,khardy
80,khardy,-1275,martinezaaron
80,martinezaaron,-2306,sthompson
80,sthompson,-470,iliu
80,iliu,-2035,garrettdalton
80,garrettdalton,199,christianaa
80,christianaa,4199,brendamichael
80,brendamichael,-1241,NULL

81,npetty,-1470,xmorgan
81,xmorgan,743,olyons
81,olyons,-618,walkerdebra
81,walkerdebra,-3129,juanaa
81,juanaa,-1690,larsonrebecca
81,larsonrebecca,2834,brittanymelton
81,brittanymelton,1182,cainsteven
81,cainsteven,-636,kellertravis
81,kellertravis,2585,debraliu
81,debraliu,576,rfrench
81,rfrench,-2928,wkey
81,wkey,2763,tcook
81,tcook,1415,guzmanmckenzie
81,guzmanmckenzie,1769,michaelsmith
81,michaelsmith,-1575,davidmorgan
81,davidmorgan,-787,vwilliams
81,vwilliams,-1717,morenocaitlin
81,morenocaitlin,1481,owentracy
81,owentracy,936,jensentravis
81,jensentravis,-1791,richardkeller
81,richardkeller,-1233,jacksonchristopher
81,jacksonchristopher,924,kramsey
81,kramsey,-1491,yhernandez
81,yhernandez,-577,garciaanita
81,garciaanita,3638,joshuaaa
81,joshuaaa,-1072,bellrebecca
81,bellrebecca,-2381,ajones
81,ajones,2015,schultzkaylee
81,schultzkaylee,3153,paulaa
81,paulaa,2447,dbrown
81,dbrown,-1989,copelandrobin
81,copelandrobin,177,wsmith
81,wsmith,-1453,richardwhitaker
81,richardwhitaker,2542,NULL

82,ericwalker,886,powelljoshua
82,powelljoshua,-2247,bharvey
82,bharvey,-2338,erikjordan
82,erikjordan,2098,goodmanbrenda
82,goodmanbrenda,3804,adamsgregory
82,adamsgregory,201,mpugh
82,mpugh,1214,emilyscott
82,emilyscott,834,simscolin
82,simscolin,998,vwelch
82,vwelch,-2644,wwashington
82,wwashington,2968,jennifershah
82,jennifershah,-1460,sheltonmeghan
82,sheltonmeghan,2820,leonarddaniels
82,leonarddaniels,-4534,ylong
82,ylong,-769,spencerstacey
82,spencerstacey,3022,huntergibbs
82,huntergibbs,437,michellesharp
82,michellesharp,-1898,flarson
82,flarson,-415,jimmypadilla
82,jimmypadilla,263,jwoodward
82,jwoodward,-749,samanthaandersen
82,samanthaandersen,1907,ogonzalez
82,ogonzalez,-4051,fosterashley
82,fosterashley,-1394,jjohnson
82,jjohnson,-877,fbarnes
82,fbarnes,321,czuniga
82,czuniga,-353,cynthiawood
82,cynthiawood,-182,frodriguez
82,frodriguez,-965,jasonaa
82,jasonaa,2467,ythomas
82,ythomas,-355,margaretaa
82,margaretaa,-1881,jtorres
82,jtorres,-599,lisabradshaw
82,lisabradshaw,-2827,kvaldez
82,kvaldez,1853,robinball
82,robinball,-1200,kristinjoseph
82,kristinjoseph,1138,tonyaaa
82,tonyaaa,-3379,derekaa
82,derekaa,2260,seanaa
82,seanaa,381,douglasaa
82,douglasaa,3464,NULL

83,gonzalezchad,334,kristenharrison
83,kristenharrison,1281,andreavincent
83,andreavincent,2397,rayaa
83,rayaa,-2822,michaelwest
83,michaelwest,-859,wallaceheather
83,wallaceheather,1890,cantumichael
83,cantumichael,90,analowery
83,analowery,-1127,wodonnell
83,wodonnell,3355,gbell
83,gbell,2191,derrickfuller
83,derrickfuller,443,michellejones
83,michellejones,1286,samuellin
83,samuellin,-1103,lawrencehall
83,lawrencehall,-1470,butlerronald
83,butlerronald,3304,whitemary
83,whitemary,1745,aharris
83,aharris,1108,brittanyharris
83,brittanyharris,-1719,murphykevin
83,murphykevin,-786,wjohnson
83,wjohnson,-3122,oscarlopez
83,oscarlopez,177,perezcassidy
83,perezcassidy,750,lynchsavannah
83,lynchsavannah,752,phenderson
83,phenderson,1158,anthonyjackson
83,anthonyjackson,2192,joneschristopher
83,joneschristopher,-1053,amygarner
83,amygarner,-515,wrightcasey
83,wrightcasey,-2425,gonzalezthomas
83,gonzalezthomas,-991,eroth
83,eroth,363,jasonburgess
83,jasonburgess,-2795,samanthakirk
83,samanthakirk,-4141,harrisscott
83,harrisscott,3967,brianaa
83,brianaa,-2407,zray
83,zray,-294,hernandezmiguel
83,hernandezmiguel,-4515,ramirezherbert
83,ramirezherbert,-2373,ikim
83,ikim,830,cortezcindy
83,cortezcindy,2650,ymiller
83,ymiller,-557,adamprice
83,adamprice,1002,fcollins
83,fcollins,-2059,popephillip
83,popephillip,1048,tinaaa
83,tinaaa,-2249,alexandraaa
83,alexandraaa,817,NULL

84,edwardssteven,-2978,ddougherty
84,ddougherty,-7,phillipsalexis
84,phillipsalexis,-1146,zmatthews
84,zmatthews,959,gallagherbenjamin
84,gallagherbenjamin,-14,uwashington
84,uwashington,789,alexanderkari
84,alexanderkari,3649,vanessaaa
84,vanessaaa,-278,jacquelineaa
84,jacquelineaa,-390,justinwalters
84,justinwalters,-1116,echan
84,echan,-1016,gardnerbrian
84,gardnerbrian,-2418,garrisonmatthew
84,garrisonmatthew,-2657,ibailey
84,ibailey,30,staceyaa
84,staceyaa,2762,browncatherine
84,browncatherine,274,websterjeffery
84,websterjeffery,3122,christinewilliams
84,christinewilliams,-240,wspencer
84,wspencer,973,vwhite
84,vwhite,1736,mterrell
84,mterrell,-743,arielaa
84,arielaa,-1738,jessicawhite
84,jessicawhite,532,brandonrodriguez
84,brandonrodriguez,-4370,alexandragould
84,alexandragould,-3801,juansutton
84,juansutton,4031,deborahwilliams
84,deborahwilliams,3048,jcarter
84,jcarter,-1660,vanessanguyen
84,vanessanguyen,-953,leesamantha
84,leesamantha,2482,mariamiller
84,mariamiller,1057,xrice
84,xrice,-1640,hensleycatherine
84,hensleycatherine,-3774,kathrynaa
84,kathrynaa,814,ipark
84,ipark,229,amberbrooks
84,amberbrooks,616,kirkaa
84,kirkaa,1993,anthonyaa
84,anthonyaa,-1994,robertstamara
84,robertstamara,-2869,elijahaa
84,elijahaa,2219,NULL

85,davidhouston,-366,desireehorn
85,desireehorn,-2036,rhondabarrett
85,rhondabarrett,2129,alejandromyers
85,alejandromyers,810,qgray
85,qgray,-2510,whiteshelby
85,whiteshelby,2308,smithwilliam
85,smithwilliam,1288,sscott
85,sscott,1099,noahbartlett
85,noahbartlett,563,kimberlygilbert
85,kimberlygilbert,2578,nicholeanderson
85,nicholeanderson,-101,tammythomas
85,tammythomas,-2999,ericwhite
85,ericwhite,-404,judithlewis
85,judithlewis,2117,vmartinez
85,vmartinez,649,camposjoseph
85,camposjoseph,919,epoole
85,epoole,1556,meredithaa
85,meredithaa,1186,amandaanderson
85,amandaanderson,197,harperkatie
85,harperkatie,928,billynichols
85,billynichols,831,kanekim
85,kanekim,3333,carolholt
85,carolholt,-3530,snydersamuel
85,snydersamuel,-210,livingstonlauren
85,livingstonlauren,-765,wagnerbrenda
85,wagnerbrenda,-777,lemichael
85,lemichael,-2599,andrewcole
85,andrewcole,-133,schaeferjacob
85,schaeferjacob,1375,lieric
85,lieric,213,thamilton
85,thamilton,527,lthomas
85,lthomas,-2977,NULL

86,alanclark,2045,kanderson
86,kanderson,3452,stoutjaime
86,stoutjaime,-1493,anthonycamacho
86,anthonycamacho,-2037,lopezbrianna
86,lopezbrianna,506,johnsontimothy
86,johnsontimothy,3441,lmiller
86,lmiller,-1766,davidavila
86,davidavila,-329,jeremiahstevens
86,jeremiahstevens,1283,rodriguezalbert
86,rodriguezalbert,-122,christianbryan
86,christianbryan,-3261,hsmith
86,hsmith,-2428,azhang
86,azhang,125,zcoleman
86,zcoleman,3593,adyer
86,adyer,1936,ryannelson
86,ryannelson,-971,brownstacey
86,brownstacey,-925,wmitchell
86,wmitchell,-1136,aalexander
86,aalexander,-1479,zblankenship
86,zblankenship,-26,sampsondylan
86,sampsondylan,-111,dhall
86,dhall,628,jonathancox
86,jonathancox,-1632,williamesparza
86,williamesparza,-1101,jacksonwayne
86,jacksonwayne,-322,taylornicole
86,taylornicole,2997,rodriguezlori
86,rodriguezlori,4106,gallaghercharles
86,gallaghercharles,-1691,cameronkristin
86,cameronkristin,3532,buchanananthony
86,buchanananthony,2012,vbarnes
86,vbarnes,2717,simonbethany
86,simonbethany,-326,bhanson
86,bhanson,1190,angiehall
86,angiehall,-2405,oschwartz
86,oschwartz,3991,nelsondebra
86,nelsondebra,-664,cherylmartinez
86,cherylmartinez,39,NULL

87,caitlynaa,-2691,christinahoward
87,christinahoward,-1711,gallegostheresa
87,gallegostheresa,-3136,mcbridebrandon
87,mcbridebrandon,-2483,awallace
87,awallace,2724,vincentmichael
87,vincentmichael,-3324,ellisvictoria
87,ellisvictoria,-2558,lewisraymond
87,lewisraymond,120,gblake
87,gblake,-1491,bnunez
87,bnunez,-10,johnsonerik
87,johnsonerik,-844,ronniebuckley
87,ronniebuckley,-574,rebeccasmith
87,rebeccasmith,-1408,lcarlson
87,lcarlson,1878,shepherdsara
87,shepherdsara,3339,scottkristina
87,scottkristina,-1575,kimberlygarner
87,kimberlygarner,-2733,phuber
87,phuber,-2557,zvelasquez
87,zvelasquez,-1889,kaylasanchez
87,kaylasanchez,2260,madisonvalencia
87,madisonvalencia,4088,brittanykelly
87,brittanykelly,186,ugreer
87,ugreer,-574,xwalker
87,xwalker,1400,graychristopher
87,graychristopher,-228,xmoore
87,xmoore,286,kelseykirby
87,kelseykirby,-2979,jeffreyprice
87,jeffreyprice,472,louisaa
87,louisaa,1227,cassandraaa
87,cassandraaa,1004,omaldonado
87,omaldonado,2995,zcruz
87,zcruz,-2145,bandersen
87,bandersen,2859,hayeserica
87,hayeserica,2213,baileycynthia
87,baileycynthia,-1326,upineda
87,upineda,-1285,dlopez
87,dlopez,1968,phillipbryant
87,phillipbryant,-660,williamsolivia
87,williamsolivia,-4128,mroberts
87,mroberts,119,vincentnelson
87,vincentnelson,2173,holtjeffery
87,holtjeffery,417,NULL

88,nicholasgreene,-490,gthompson
88,gthompson,2704,huntersmith
88,huntersmith,1327,fgreen
88,fgreen,2495,qperez
88,qperez,-657,tonyaholmes
88,tonyaholmes,-514,jessicasmith
88,jessicasmith,-365,gonzalezrebecca
88,gonzalezrebecca,-4472,alanmartin
88,alanmartin,329,nancyaa
88,nancyaa,918,garrisonzachary
88,garrisonzachary,-463,paularmstrong
88,paularmstrong,-2526,tarashepard
88,tarashepard,-409,cbrown
88,cbrown,-1770,lisacobb
88,lisacobb,-1426,zroberts
88,zroberts,-1516,tammytodd
88,tammytodd,1701,collinaa
88,collinaa,-1721,ybailey
88,ybailey,659,hopkinsmark
88,hopkinsmark,-1941,xvasquez
88,xvasquez,-1730,kimcolleen
88,kimcolleen,-684,jchavez
88,jchavez,184,erikajohnson
88,erikajohnson,-3398,whiteamanda
88,whiteamanda,1817,hatfieldmisty
88,hatfieldmisty,-4493,wbrooks
88,wbrooks,-2889,muellerdaniel
88,muellerdaniel,-1312,jonesmiranda
88,jonesmiranda,4008,lbell
88,lbell,-1031,zgoodman
88,zgoodman,632,rogersnicholas
88,rogersnicholas,588,chamilton
88,chamilton,1762,frankhill
88,frankhill,3757,royclark
88,royclark,2797,ustewart
88,ustewart,1751,utucker
88,utucker,-1733,sandovalstephen
88,sandovalstephen,161,ebonyaa
88,ebonyaa,-779,yvetteaa
88,yvetteaa,-625,dianejimenez
88,dianejimenez,3782,dnewton
88,dnewton,2905,kanebrenda
88,kanebrenda,-2910,ahenderson
88,ahenderson,-1386,madisoncooper
88,madisoncooper,2243,victoriaaa
88,victoriaaa,-1304,brittanyaa
88,brittanyaa,2571,NULL

89,gwhite,-164,paigeaa
89,paigeaa,2039,rburton
89,rburton,-1093,chennicole
89,chennicole,1277,vrogers
89,vrogers,1997,matthewsmichael
89,matthewsmichael,770,paulasmith
89,paulasmith,3975,christinadavis
89,christinadavis,-3151,nelsonvictoria
89,nelsonvictoria,344,ahuang
89,ahuang,403,williamhudson
89,williamhudson,128,starkgerald
89,starkgerald,972,ashleeaa
89,ashleeaa,-921,kellyrodriguez
89,kellyrodriguez,338,crystalesparza
89,crystalesparza,-20,hannahvalentine
89,hannahvalentine,272,bennettmario
89,bennettmario,-114,yflynn
89,yflynn,-2751,coreyaa
89,coreyaa,-2433,lturner
89,lturner,-761,patriciabarnes
89,patriciabarnes,1979,sarasmith
89,sarasmith,-1541,daltonaa
89,daltonaa,1888,brownjames
89,brownjames,267,ajohnson
89,ajohnson,2043,qnelson
89,qnelson,-2676,zacharyaa
89,zacharyaa,828,cmunoz
89,cmunoz,1088,qflores
89,qflores,-2506,ehickman
89,ehickman,-1720,mariaaa
89,mariaaa,174,larryaa
89,larryaa,2425,NULL

90,cyoung,3811,jonesanna
90,jonesanna,2057,qbrown
90,qbrown,1401,oliviastone
90,oliviastone,-3156,cgonzalez
90,cgonzalez,-1818,tfisher
90,tfisher,636,bradleywilliams
90,bradleywilliams,-1389,marcaa
90,marcaa,2546,tamiaa
90,tamiaa,-1439,foleyraymond
90,foleyraymond,3254,oconnordamon
90,oconnordamon,1433,njohnson
90,njohnson,1336,lewisdaniel
90,lewisdaniel,141,lhoward
90,lhoward,-1684,tuckermichael
90,tuckermichael,285,whumphrey
90,whumphrey,3912,stevenabbott
90,stevenabbott,3271,amandataylor
90,amandataylor,-1637,acooper
90,acooper,-1993,ashleytodd
90,ashleytodd,283,amytucker
90,amytucker,2001,owensbrittany
90,owensbrittany,-9,xking
90,xking,-2594,garyaa
90,garyaa,-1030,xrocha
90,xrocha,2828,sharoncisneros
90,sharoncisneros,-3569,raydiana
90,raydiana,-3864,jessicaburgess
90,jessicaburgess,-2469,nelsontimothy
90,nelsontimothy,4423,jonathanpatel
90,jonathanpatel,-17,karenmanning
90,karenmanning,-3339,monroecolin
90,monroecolin,-3975,phillipstyler
90,phillipstyler,-2137,georgelong
90,georgelong,1524,marycalderon
90,marycalderon,-2449,jimenezwanda
90,jimenezwanda,-155,breannaaa
90,breannaaa,-1300,ynixon
90,ynixon,-282,kwalker
90,kwalker,592,sancheztanya
90,sancheztanya,2416,lisastanley
90,lisastanley,-386,matthewpeters
90,matthewpeters,3354,silvabobby
90,silvabobby,-1890,spencerbeverly
90,spencerbeverly,-1342,NULL

91,zmolina,-1428,laurasmith
91,laurasmith,-366,panderson
91,panderson,-505,robinsonbrian
91,robinsonbrian,523,kaylathompson
91,kaylathompson,-1179,ohancock
91,ohancock,-2760,loribrown
91,loribrown,3726,jilldavis
91,jilldavis,3524,plee
91,plee,459,ddominguez
91,ddominguez,-2613,braydavid
91,braydavid,210,villarrealjerry
91,villarrealjerry,112,rollinsmark
91,rollinsmark,1,stevenhayden
91,stevenhayden,274,mcarter
91,mcarter,-2330,natashaaa
91,natashaaa,414,weberbrittany
91,weberbrittany,508,tracieaa
91,tracieaa,2332,peterschristopher
91,peterschristopher,2656,courtneyjoseph
91,courtneyjoseph,2222,jasminegarcia
91,jasminegarcia,-1838,krameroscar
91,krameroscar,746,dianahall
91,dianahall,183,whitechelsey
91,whitechelsey,407,meganaa
91,meganaa,894,williamshepherd
91,williamshepherd,-3739,vmorris
91,vmorris,-752,stokesscott
91,stokesscott,-1140,johnflores
91,johnflores,-603,hawkinsariel
91,hawkinsariel,-1020,NULL

92,jamesjones,1841,seanthompson
92,seanthompson,1531,othomas
92,othomas,1962,christinawalters
92,christinawalters,-625,wellsdevon
92,wellsdevon,1037,michelleandersen
92,michelleandersen,-1281,tfoley
92,tfoley,2349,nealjohn
92,nealjohn,2173,hdeleon
92,hdeleon,-1023,obrienerica
92,obrienerica,161,edwardzhang
92,edwardzhang,-2152,samanthastephens
92,samanthastephens,-662,langshawn
92,langshawn,-869,crystalwade
92,crystalwade,88,mitchellduncan
92,mitchellduncan,4819,santiagovictoria
92,santiagovictoria,-903,stephaniegonzalez
92,stephaniegonzalez,-382,marianorris
92,marianorris,-1111,rhill
92,rhill,-826,russellsteven
92,russellsteven,3641,cookmargaret
92,cookmargaret,-736,atkinsheather
92,atkinsheather,-1830,pross
92,pross,-2804,robinsonshawn
92,robinsonshawn,3509,carlabryant
92,carlabryant,-1826,diaztracy
92,diaztracy,-1085,popecatherine
92,popecatherine,1620,gnichols
92,gnichols,2201,malikwright
92,malikwright,-1842,dhart
92,dhart,-2250,michaelcook
92,michaelcook,824,danielmartinez
92,danielmartinez,3877,gholmes
92,gholmes,2175,deborahaa
92,deborahaa,-645,fbaldwin
92,fbaldwin,1165,madelinewinters
92,madelinewinters,-1182,jacobcarr
92,jacobcarr,1405,williambrown
92,williambrown,484,schultzlaurie
92,schultzlaurie,-1894,lesliesmith
92,lesliesmith,1516,tyroneaa
92,tyroneaa,-1094,ferrellsarah
92,ferrellsarah,1299,courtneykelley
92,courtneykelley,-1655,qyoung
92,qyoung,-3704,kelseyaa
92,kelseyaa,2724,NULL

93,cooperpeter,310,mmora
93,mmora,-263,gomezwillie
93,gomezwillie,-1000,pglenn
93,pglenn,-1353,ubrewer
93,ubrewer,223,joshuafleming
93,joshuafleming,2328,rhodeschristopher
93,rhodeschristopher,-1625,thorntonlinda
93,thorntonlinda,-1666,williamsalice
93,williamsalice,492,jharper
93,jharper,877,martinezcarrie
93,martinezcarrie,602,fgallegos
93,fgallegos,3319,ryanmelissa
93,ryanmelissa,147,hansenhaley
93,hansenhaley,1816,woodsamuel
93,woodsamuel,-1159,nicolelittle
93,nicolelittle,805,noahaa
93,noahaa,-249,christensenmaria
93,christensenmaria,-1467,dandrews
93,dandrews,1719,harrelltamara
93,harrelltamara,2471,johnhansen
93,johnhansen,-2128,rubiotaylor
93,rubiotaylor,1205,jaymolina
93,jaymolina,4090,hperkins
93,hperkins,-838,fergusonmichael
93,fergusonmichael,-2385,brownray
93,brownray,-2739,bhayes
93,bhayes,-3816,cooperalexander
93,cooperalexander,-2716,fjordan
93,fjordan,1870,gsmith
93,gsmith,4117,ygarcia
93,ygarcia,175,alexaa
93,alexaa,1351,andersonrobert
93,andersonrobert,-240,fedwards
93,fedwards,2384,mccarthyfelicia
93,mccarthyfelicia,-1750,slivingston
93,slivingston,-2231,richardsonmichael
93,richardsonmichael,3338,nsimon
93,nsimon,-931,sphillips
93,sphillips,315,millsmark
93,millsmark,731,charlesaa
93,charlesaa,-1731,NULL

94,gabrielgarner,1358,zholloway
94,zholloway,321,ugates
94,ugates,1299,sullivanjonathan
94,sullivanjonathan,1094,melanieaa
94,melanieaa,1903,cjimenez
94,cjimenez,-3309,deborahhughes
94,deborahhughes,417,valerieroberts
94,valerieroberts,-1411,pattonjohn
94,pattonjohn,-189,bradfordscott
94,bradfordscott,-1354,meredithrodriguez
94,meredithrodriguez,1121,christopherserrano
94,christopherserrano,-3024,petersphilip
94,petersphilip,-1967,kellybrown
94,kellybrown,-2329,butlerkaylee
94,butlerkaylee,-1859,greggbeck
94,greggbeck,-3243,zdodson
94,zdodson,-3152,fdouglas
94,fdouglas,1964,vincentmelissa
94,vincentmelissa,-2847,aferrell
94,aferrell,-481,heathercampbell
94,heathercampbell,2126,cherylaa
94,cherylaa,-792,kmitchell
94,kmitchell,174,codyaa
94,codyaa,-335,rtaylor
94,rtaylor,-1469,campbellheather
94,campbellheather,429,blowe
94,blowe,-2134,cweaver
94,cweaver,-3809,karenmoreno
94,karenmoreno,-517,michelleaa
94,michelleaa,1110,shannonowens
94,shannonowens,1832,NULL

95,penaalexis,273,bthomas
95,bthomas,-851,amandastevens
95,amandastevens,2863,jessicadawson
95,jessicadawson,2074,xtucker
95,xtucker,-2619,westsamuel
95,westsamuel,305,woodshannon
95,woodshannon,2944,vangmatthew
95,vangmatthew,3061,zbrooks
95,zbrooks,2378,lstewart
95,lstewart,2177,caitlinaa
95,caitlinaa,-3273,lindaaa
95,lindaaa,3746,ericbell
95,ericbell,-3829,allenalex
95,allenalex,781,richardgarrison
95,richardgarrison,3482,sararodriguez
95,sararodriguez,-1614,tbest
95,tbest,2317,gshaffer
95,gshaffer,-578,walkerbrian
95,walkerbrian,-1074,wilsonjesus
95,wilsonjesus,-73,williamstracie
95,williamstracie,-1907,josephharris
95,josephharris,786,schultzkim
95,schultzkim,3619,markwarren
95,markwarren,3530,cardenasmary
95,cardenasmary,486,murphylisa
95,murphylisa,-1308,thomasmike
95,thomasmike,51,wilsonamanda
95,wilsonamanda,304,coxnathaniel
95,coxnathaniel,-1725,murraysonya
95,murraysonya,-317,vsalas
95,vsalas,2025,nlewis
95,nlewis,-1201,hgonzalez
95,hgonzalez,1758,NULL

96,leesherri,-3293,wilsontracy
96,wilsontracy,-1492,burnssandra
96,burnssandra,714,lunasarah
96,lunasarah,327,melissastevenson
96,melissastevenson,-253,robertsmith
96,robertsmith,-754,omelendez
96,omelendez,3741,stevenjefferson
96,stevenjefferson,3375,jeffreybrown
96,jeffreybrown,2145,estradamargaret
96,estradamargaret,2616,stantonbrandon
96,stantonbrandon,2078,rnavarro
96,rnavarro,-1278,ericarodriguez
96,ericarodriguez,-1062,gdavidson
96,gdavidson,-2288,floresmarissa
96,floresmarissa,-754,nalvarez
96,nalvarez,-1864,jeremyfields
96,jeremyfields,-1620,andrewmartinez
96,andrewmartinez,1128,uburton
96,uburton,551,medinawyatt
96,medinawyatt,-3313,powerssarah
96,powerssarah,1262,bmiller
96,bmiller,-525,christopherthomas
96,christopherthomas,-1787,jamestracy
96,jamestracy,-2451,bucktimothy
96,bucktimothy,-3061,ericmyers
96,ericmyers,1250,phodge
96,phodge,27,deborahyoung
96,deborahyoung,-4623,smiththeodore
96,smiththeodore,-3113,qwilcox
96,qwilcox,3957,mbarber
96,mbarber,-336,danielaa
96,danielaa,-1666,brookesmith
96,brookesmith,1956,alyssaaa
96,alyssaaa,-3832,NULL

97,byoung,514,johnsonbriana
97,johnsonbriana,-817,xcarrillo
97,xcarrillo,-3369,melindaaa
97,melindaaa,-1361,henryjoshua
97,henryjoshua,2180,etaylor
97,etaylor,-1053,alexishumphrey
97,alexishumphrey,2801,biancawilliams
97,biancawilliams,-2350,lamcurtis
97,lamcurtis,-2667,olsonanthony
97,olsonanthony,1217,dawsonethan
97,dawsonethan,1987,ejohnson
97,ejohnson,1201,pbrown
97,pbrown,4462,brandiallen
97,brandiallen,1384,crichard
97,crichard,386,beckyaa
97,beckyaa,-2918,tatelori
97,tatelori,3694,lindseysanchez
97,lindseysanchez,-2950,rodriguezdaniel
97,rodriguezdaniel,3053,wongcristian
97,wongcristian,54,hernandezdorothy
97,hernandezdorothy,1301,ydavenport
97,ydavenport,987,jholder
97,jholder,71,castillosteven
97,castillosteven,-2553,geraldmiller
97,geraldmiller,2939,johnsonkaren
97,johnsonkaren,1980,fosteraaron
97,fosteraaron,-2155,pricejennifer
97,pricejennifer,-1118,xmurray
97,xmurray,-2730,rhondavargas
97,rhondavargas,-2181,gharris
97,gharris,1911,valeriebrown
97,valeriebrown,-809,xreyes
97,xreyes,-281,johnrichardson
97,johnrichardson,1826,sabrinadaniels
97,sabrinadaniels,-57,stran
97,stran,-619,jamesarnold
97,jamesarnold,-1003,wolfejohnathan
97,wolfejohnathan,2697,vanessahodge
97,vanessahodge,-2154,christophermiller
97,christophermiller,1772,josephbarr
97,josephbarr,2248,richardcantu
97,richardcantu,-2441,robertskarla
97,robertskarla,701,knightmichael
97,knightmichael,-2786,rosesarah
97,rosesarah,-1596,NULL

98,pricejordan,-476,candaceaa
98,candaceaa,-4355,bross
98,bross,338,dellis
98,dellis,-2081,kelliehoover
98,kelliehoover,3202,zfoster
98,zfoster,-3401,carolinewilson
98,carolinewilson,-1759,hudsonrhonda
98,hudsonrhonda,-1328,wilsonlisa
98,wilsonlisa,-2066,acollins
98,acollins,-3445,nashmark
98,nashmark,388,bethmendoza
98,bethmendoza,2038,kimberlypaul
98,kimberlypaul,3631,rebeccalloyd
98,rebeccalloyd,-2724,sabrinablack
98,sabrinablack,941,jmercado
98,jmercado,-1544,chungbrandy
98,chungbrandy,1146,hunterkari
98,hunterkari,1491,powellphilip
98,powellphilip,-1373,nhernandez
98,nhernandez,-3243,ewheeler
98,ewheeler,3896,mbrooks
98,mbrooks,-930,shanehenderson
98,shanehenderson,-2057,garciaashley
98,garciaashley,1163,dustinaa
98,dustinaa,-1608,shaunaa
98,shaunaa,-3443,madelineaa
98,madelineaa,407,gilbertjames
98,gilbertjames,-3641,stuartmitchell
98,stuartmitchell,-857,zwest
98,zwest,-4372,dhill
98,dhill,1372,ingrameric
98,ingrameric,1713,terrelljason
98,terrelljason,3220,twhite
98,twhite,-2351,adamaa
98,adamaa,-1720,sweaver
98,sweaver,812,NULL

99,walterslinda,-709,andersonerika
99,andersonerika,217,lanetheodore
99,lanetheodore,-868,denisehurst
99,denisehurst,335,econtreras
99,econtreras,-388,vincentjohnson
99,vincentjohnson,-991,gardnerwendy
99,gardnerwendy,2405,jasonhodge
99,jasonhodge,948,josephhawkins
99,josephhawkins,-2304,astevenson
99,astevenson,180,qscott
99,qscott,-2608,summersnathan
99,summersnathan,-2513,peggyaa
99,peggyaa,589,elizabethaa
99,elizabethaa,109,shafferjohn
99,shafferjohn,-1447,snyderjoseph
99,snyderjoseph,-273,mcdowellblake
99,mcdowellblake,3289,martintrevino
